QueryDate,URL,MobileURL,Date,Title,Content-type: text/html; charset=utf-8
2020-03-09,http://www.globenewswire.com/news-release/2020/03/09/1996840/0/en/ROYAL-DUTCH-SHELL-PLC-FOURTH-QUARTER-2019-EURO-AND-GBP-EQUIVALENT-DIVIDEND-PAYMENTS.html,,2020-03-09 08:30:00,ROYAL DUTCH SHELL PLC FOURTH QUARTER 2019 EURO AND GBP EQUIVALENT DIVIDEND PAYMENTS,
2020-03-10,http://www.xinhuanet.com/english/2020-03/10/c_138860094.htm,,2020-03-10 00:00:00,British stocks down 7 . 69 pct Monday - Xinhua,
2020-03-11,https://www.moneyweb.co.za/news/africa/dangote-to-add-oil-to-expanding-business-empire/,,2020-03-11 09:45:00,Dangote to add oil to expanding business empire,
2020-03-12,https://www.openpr.com/news/1963832/modified-bitumen-market-expected-to-grow-at-19-29-billion,,2020-03-12 08:15:00,Modified Bitumen Market Expected to Grow at 19 . 29 Billion,
2020-03-13,https://allafrica.com/stories/202003130060.html,,2020-03-13 06:30:00,Nigeria : Dangote to Begin Crude Oil Production in July,
2020-03-16,"http://www.iranoilgas.com/news/details?id=21398&title=By+pumping+at+will,+Saudi+Arabia+hurts+oil+investment",,2020-03-16 12:30:00,"By pumping at will , Saudi Arabia hurts oil investment",
2020-03-17,https://www.businesswire.com/news/home/20200316005700/en/Outlook-Global-13-Propanediol-PDO-Market-2020-2024,,2020-03-17 00:15:00,"Outlook into the Global 1 , 3 - Propanediol ( PDO ) Market ( 2020 to 2024 ) - CAGR of 11 % Expected During the Forecast Period - ResearchAndMarkets . com",
2020-03-18,https://uk.finance.yahoo.com/news/oil-collapse-could-lop-20-155150414.html,https://uk.finance.yahoo.com/amphtml/news/oil-collapse-could-lop-20-155150414.html,2020-03-18 00:30:00,"Oil collapse could lop 20 % off exploration budgets in Brazil , consultancy says",
2020-03-19,https://wsau.com/news/articles/2020/mar/18/shell-to-suspend-construction-of-pennsylvania-chemical-facility/996343/,,2020-03-19 02:15:00,Shell to suspend construction of Pennsylvania chemical facility | News,
2020-03-20,https://www.rigzone.com/news/shell_halts_ethane_cracker_construction-20-mar-2020-161446-article/,https://www.rigzone.com/news/shell_halts_ethane_cracker_construction-20-mar-2020-161446-article/?amp,2020-03-20 13:30:00,Shell Halts Ethane Cracker Construction,
2020-03-23,https://www.shell.com/media/news-and-media-releases/2020/shell-acts-to-reinforce-business-resilience-and-financial-strength.html,,2020-03-23 08:30:00,Shell acts to reinforce business resilience and financial strength,
2020-03-24,https://www.morningstar.com/news/dow-jones/202003244168/chevron-plans-cuts-to-capital-budget,,2020-03-24 11:45:00,Chevron Plans Cuts to Capital Budget,
2020-03-25,https://www.marketwatch.com/press-release/bunker-fuel-market-climbs-on-positive-outlook-of-booming-sales-2020-03-25,,2020-03-25 06:00:00,Bunker Fuel Market Climbs on Positive Outlook of Booming Sales,
2020-03-26,https://www.hellenicshippingnews.com/u-s-shale-executive-warns-global-oil-glut-will-not-soon-clear/,https://www.hellenicshippingnews.com/u-s-shale-executive-warns-global-oil-glut-will-not-soon-clear/amp/,2020-03-26 01:45:00,U . S . shale executive warns global oil glut will not soon clear | Hellenic Shipping News Worldwide,
2020-03-27,https://www.msn.com/en-us/finance/markets/miles-underground-and-sleeping-at-work-how-to-dodge-the-virus/ar-BB11LpQu,,2020-03-27 00:00:00,Miles Underground and Sleeping at Work : How to Dodge The Virus,
2020-03-30,https://uk.reuters.com/article/uk-britain-stocks/ftse-100-falls-as-prolong-lockdown-fear-offsets-raft-of-stimulus-measures-idUKKBN21H0TS,https://uk.mobile.reuters.com/article/amp/idUKKBN21H0TS,2020-03-30 08:00:00,FTSE 100 falls as prolong lockdown fear offsets raft of stimulus measures,
2020-03-31,https://www.benzinga.com/pressreleases/20/03/g15702250/shell-first-quarter-2020-update-note,https://amp.benzinga.com/amp/content/15702250,2020-03-31 07:30:00,Shell first quarter 2020 update note,
2020-04-01,https://www.reuters.com/article/britain-press-business/press-digest-british-business-april-1-idUSL4N2BP05P,https://mobile.reuters.com/article/amp/idUSL4N2BP05P,2020-04-01 01:30:00,PRESS DIGEST - British Business - April 1,
2020-04-02,https://www.theedgemarkets.com/article/trump-meet-oil-executives-reeling-price-drop,,2020-04-02 03:30:00,Trump to meet with oil executives reeling from price drop,
2020-04-03,https://www.marketwatch.com/press-release/lubricants-market-size-2020-2025-overview-by-type-applications-industry-drivers-trends-demand-business-growth-opportunities-challenges-companies-forecast-2020-04-02,,2020-04-03 00:30:00,"Lubricants Market Size 2020 - 2025 Overview by Type , Applications , Industry Drivers , Trends , Demand , Business Growth , Opportunities , Challenges , Companies & Forecast",
2020-04-06,https://www.industrialinfo.com/news/abstract.jsp?newsitemID=282933,,2020-04-06 07:15:00,Murphy Oil Joins  Dash to Slash  with $2 Billion Worth of Projects in Limbo,
2020-04-07,https://www.openpr.com/news/2001812/covid-19-impact-on-modified-plastics-identify-which-types,,2020-04-07 11:15:00,COVID - 19 Impact on Modified Plastics - Identify Which Types,
2020-04-08,https://www.investegate.co.uk/royal-dutch-shell-plc--rdsa-/gnw/replacement---8211--transaction-in-own-shares/20200408132820H0168/,,2020-04-08 13:00:00,Investegate |Royal Dutch Shell plc Announcements | Royal Dutch Shell plc : REPLACEMENT – Transaction in Own Shares,
2020-04-09,https://www.bnnbloomberg.ca/shell-s-2019-greenhouse-gas-emissions-fell-due-to-asset-sales-1.1418436,,2020-04-09 02:30:00,Shell 2019 Greenhouse Gas Emissions Fell Due to Asset Sales,
2020-04-10,https://uk.finance.yahoo.com/news/ai-oil-gas-market-growth-153300688.html,https://uk.finance.yahoo.com/amphtml/news/ai-oil-gas-market-growth-153300688.html,2020-04-10 00:30:00,"AI in Oil and Gas Market - Growth , Trends , and Forecast ( 2020",
2020-04-13,https://www.thenewsminute.com/article/peoples-bank-china-raises-its-stake-hdfc-101-122454,https://www.thenewsminute.com/article/peoples-bank-china-raises-its-stake-hdfc-101-122454?amp,2020-04-13 06:45:00,People Bank of China raises its stake in HDFC to 1 . 01 % ,
2020-04-14,https://www.hartenergy.com/news/shell-exxon-mobil-halt-some-gulf-mexico-output-due-pipeline-leak-187023,https://www.hartenergy.com/news/shell-exxon-mobil-halt-some-gulf-mexico-output-due-pipeline-leak-187023?amp,2020-04-14 00:00:00,"Shell , Exxon Mobil Halt Some Gulf of Mexico Output Due to Pipeline Leak",
2020-04-15,https://www.metro.us/european-shares-slip-as/,https://www.metro.us/european-shares-slip-as/amp/,2020-04-15 08:45:00,European shares slip as earnings underline coronavirus hit,
2020-04-16,http://www.digitaljournal.com/pr/4653075,,2020-04-16 06:30:00,Notice of AGM - Press Release - Digital Journal,
2020-04-17,https://www.reuters.com/article/shell-output-offshore-idUSL1N2C4215,https://mobile.reuters.com/article/amp/idUSL1N2C4215,2020-04-17 00:30:00,RPT - Shell restarts U . S . offshore oil hub after pipeline leak,
2020-04-20,https://finance.yahoo.com/news/shell-makes-fid-surat-gas-084608322.html,https://finance.yahoo.com/amphtml/news/shell-makes-fid-surat-gas-084608322.html,2020-04-20 09:45:00,"Shell Makes FID on Surat Gas Project , Focuses on Down Under",
2020-04-21,https://www.benzinga.com/markets/commodities/20/04/15844608/pro-on-how-to-play-oil-buy-the-biggest-players,https://amp.benzinga.com/amp/content/15844608,2020-04-21 04:00:00,"Exxon Mobil Corporation ( NYSE : XOM ), ( RDS - A ) - Pro On How To Play Oil : Buy The  Biggest Players  ",
2020-04-22,https://www.marketscreener.com/news/Pre-Post-COVID-19-Market-Estimates-Gas-to-liquid-GTL-Market-2019-2023-Demand-for-Clean-Fuel-to--30454846/,https://www.marketscreener.com/amp/news/Pre-Post-COVID-19-Market-Estimates-Gas-to-liquid-GTL-Market-2019-2023-Demand-for-Clean-Fuel-to--30454846/,2020-04-22 00:15:00,Pre & Post COVID - 19 Market Estimates - Gas - to - liquid ( GTL ) Market 2019 - 2023 | Demand for Clean Fuel to Boost Growth,
2020-04-23,https://leaderpost.com/pmn/business-pmn/european-shares-look-past-dire-data-energy-stocks-jump/wcm/daa31ad0-8b25-4ab1-8409-aa17c03f09ae/,https://leaderpost.com/pmn/business-pmn/european-shares-look-past-dire-data-energy-stocks-jump/wcm/daa31ad0-8b25-4ab1-8409-aa17c03f09ae/amp/,2020-04-23 10:45:00,"European shares look past dire data , energy stocks jump",
2020-04-24,https://uk.finance.yahoo.com/news/european-shares-gain-ahead-business-071600059.html,https://uk.finance.yahoo.com/amphtml/news/european-shares-gain-ahead-business-071600059.html,2020-04-24 00:45:00,"Oil stocks , banks drive gains in Europe ; EU stimulus decision awaited",
2020-04-27,https://in.news.yahoo.com/oil-became-waste-week-turmoil-055900984.html,https://in.news.yahoo.com/amphtml/oil-became-waste-week-turmoil-055900984.html,2020-04-27 00:30:00,"When Oil Became Waste : A Week of Turmoil for Crude , and More Pain to Come",
2020-04-28,https://www.insurancejournal.com/news/international/2020/04/28/566568.htm,https://amp.insurancejournal.com/news/international/2020/04/28/566568.htm,2020-04-28 09:30:00,German Economy Relies on Rhine River – But Levels Are Low Without April Rainfall,
2020-04-29,https://www.bnnbloomberg.ca/bp-s-love-of-dividends-is-bordering-on-the-absurd-1.1428073,,2020-04-29 01:15:00,BP Love of Dividends Is Bordering on the Absurd,
2020-04-30,https://www.investegate.co.uk/royal-dutch-shell-plc--rdsa-/gnw/royal-dutch-shell-plc-first-quarter-2020-interim-dividend/20200430070100H4190/,,2020-04-30 07:00:00,Investegate |Royal Dutch Shell plc Announcements | Royal Dutch Shell plc : ROYAL DUTCH SHELL PLC FIRST QUARTER 2020 INTERIM DIVIDEND,
2020-05-01,https://finance.yahoo.com/news/u-k-stocks-slide-most-072038814.html,https://finance.yahoo.com/amphtml/news/u-k-stocks-slide-most-072038814.html,2020-05-01 08:45:00,U . K . Stocks Slide With Most European Markets Closed for Holiday,
2020-05-04,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-32-8-potential-upside-indicated-by-ubs/412817985,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-32-8-potential-upside-indicated-by-ubs/412817985?amp,2020-05-04 14:00:00,Royal Dutch Shell Plc 32 . 8 % Potential Upside Indicated by UBS,
2020-05-05,https://uk.news.yahoo.com/london-stocks-gain-economies-reopen-072014567.html,https://uk.news.yahoo.com/amphtml/london-stocks-gain-economies-reopen-072014567.html,2020-05-05 07:45:00,London stocks gain as economies reopen from lockdown,
2020-05-06,https://www.finanznachrichten.de/nachrichten-2020-05/49570528-covid-19-impact-and-recovery-analysis-aviation-fuel-market-2020-2024-increase-in-number-of-aircrafts-to-boost-growth-technavio-004.htm,,2020-05-06 01:45:00,COVID - 19 Impact and Recovery Analysis | Aviation Fuel Market 2020 - 2024 | Increase in Number of Aircrafts to Boost Growth,
2020-05-07,https://www.firstpost.com/business/occidental-looks-to-raise-cash-get-debt-under-control-8341001.html,,2020-05-07 01:15:00,"Occidental looks to raise cash , get debt under control",
2020-05-08,https://peakoil.com/consumption/arc-of-peak-oil-from-empty-wells-to-demand-destruction/comment-page-1,,2020-05-08 00:30:00,Arc of peak oil : From empty wells to demand destruction  | Peak Oil News and Message Boards,
2020-05-11,https://finance.yahoo.com/news/green-revolution-seen-turning-around-021718606.html,https://finance.yahoo.com/amphtml/news/green-revolution-seen-turning-around-021718606.html,2020-05-11 03:30:00,Green Revolution Seen Turning Around Australia Steel Industry,
2020-05-12,https://www.msn.com/en-us/finance/companies/big-oil-e2-80-99s-climate-targets-not-enough-for-paris-goals-funds-say/ar-BB13VZXZ,,2020-05-12 00:00:00,"Big Oil Climate Targets Not Enough for Paris Goals , Funds Say",
2020-05-13,https://www.investing.com/news/commodities-news/occidental-offering-employees-voluntary-buyouts-over-next-two-weeks--document-2170241,https://m.investing.com/news/commodities-news/occidental-offering-employees-voluntary-buyouts-over-next-two-weeks--document-2170241?ampMode=1,2020-05-13 01:00:00,Occidental offering employees voluntary buyouts over next two weeks : document,
2020-05-14,https://ca.finance.yahoo.com/news/world-most-controversial-gas-pipeline-091312627.html,https://ca.finance.yahoo.com/amphtml/news/world-most-controversial-gas-pipeline-091312627.html,2020-05-14 07:30:00,The World Most Controversial Gas Pipeline Is Nearing Its Endgame,
2020-05-15,https://www.bnnbloomberg.ca/the-world-s-most-controversial-gas-pipeline-is-nearing-its-endgame-1.1435570,,2020-05-15 01:30:00,The World Most Controversial Gas Pipeline Is Nearing Its Endgame,
2020-05-18,https://ca.finance.yahoo.com/news/saudi-wealth-fund-builds-stakes-221415172.html,https://ca.finance.yahoo.com/amphtml/news/saudi-wealth-fund-builds-stakes-221415172.html,2020-05-18 03:30:00,Saudi Wealth Fund Builds Stakes in Canadian Oil Sands Giants,
2020-05-19,https://leaderpost.com/pmn/business-pmn/european-shares-gain-on-oil-boost-as-economies-reopen-2/wcm/32a8a139-da6b-4654-a2cc-3b25f9ad65d2/,https://leaderpost.com/pmn/business-pmn/european-shares-gain-on-oil-boost-as-economies-reopen-2/wcm/32a8a139-da6b-4654-a2cc-3b25f9ad65d2/amp/,2020-05-19 06:45:00,European shares gain on oil boost as economies reopen,
2020-05-20,https://www.newyorktelegraph.com/news/265146477/c5-c8-normal-paraffin-market-cagr-is-catching-up-the-momentum---forecast-analysis-2018-2026,,2020-05-20 00:00:00,C5 - C8 Normal Paraffin Market CAGR Is Catching Up The Momentum - Forecast Analysis 2018 - 2026,
2020-05-21,https://www.law360.com/articles/1275097/shell-exxon-units-want-amici-bids-nixed-in-2-7b-award-spat,https://www.law360.com/amp/articles/1275097,2020-05-21 00:15:00,"Shell , Exxon Units Want Amici Bids Nixed In $2 . 7B Award Spat",
2020-05-22,https://finance.yahoo.com/news/metals-leap-over-oil-slick-230022263.html,https://finance.yahoo.com/amphtml/news/metals-leap-over-oil-slick-230022263.html,2020-05-22 00:45:00,Metals Can Leap Over the Oil Slick,
2020-05-25,https://www.houstonchronicle.com/business/fuelfix/business/energy/article/Global-Oil-Demand-Hasn-t-Yet-Peaked-Energy-15293062.php,https://www.houstonchronicle.com/business/energy/amp/Global-Oil-Demand-Hasn-t-Yet-Peaked-Energy-15293062.php,2020-05-25 14:45:00,"Global Oil Demand Has Yet to Peak , Energy Watchdog Predicts",
2020-05-26,https://uk.reuters.com/article/uk-britain-stocks/reopening-hopes-power-london-shares-aston-martin-soars-idUKKBN2320TJ,https://uk.mobile.reuters.com/article/amp/idUKKBN2320TJ,2020-05-26 07:45:00,Reopening hopes power London shares ; Aston Martin soars,
2020-05-27,https://www.reuters.com/www.reuters.com/article/us-brazil-coronavirus-offshore-exclusive/exclusive-coronavirus-spreads-in-brazils-oilfields-as-six-offshore-operators-register-cases-idUSKBN2321ES,https://mobile.reuters.com/article/amp/idUSKBN2321ES,2020-05-27 02:30:00,"Exclusive : Coronavirus spreads in Brazil oilfields , as six offshore operators register cases",
2020-05-28,https://www.msn.com/en-us/finance/markets/chevron-plans-sweeping-job-cuts-with-6000-employees-at-risk/ar-BB14FVUM,,2020-05-28 00:30:00,"Chevron Plans Sweeping Job Cuts With 6 , 000 Employees at Risk",
2020-05-29,https://uk.reuters.com/article/uk-britain-stocks/london-stocks-retreat-as-u-s-china-tensions-weigh-idUKKBN2350RW,https://uk.mobile.reuters.com/article/amp/idUKKBN2350RW,2020-05-29 07:45:00,London stocks retreat as U . S .- China tensions weigh,
2020-06-01,https://www.msn.com/en-us/finance/markets/in-big-oils-back-yard-a-solar-plant-starts-powering-industry/ar-BB14QbAf,,2020-06-01 00:45:00,"In Big Oil Back Yard , a Solar Plant Starts Powering Industry",
2020-06-02,https://empowerednews.net/aviation-fuel-market-to-reach-over-238-5-billion-by-2026-bp-p-l-c-chevron-corporation-exxon-mobil-corporation-gazprom-indian-oil-corporation-limited/181669887/,,2020-06-02 03:30:00,"Aviation Fuel Market To Reach Over 8 . 5 billion By 2026 | Bp p . l . c ., Chevron Corporation , Exxon Mobil Corporation , Gazprom , Indian Oil Corporation Limited",
2020-06-03,https://www.msn.com/en-us/money/markets/us-oil-companies-monitor-gulf-of-mexico-storm/ar-BB14WBGV,,2020-06-03 02:15:00,U . S . oil companies monitor Gulf of Mexico storm,
2020-06-04,https://www.businesswire.com/news/home/20200603005612/en/COVID-19-Impact-Recovery-Analysis--Global-Natural-Gas,,2020-06-04 01:30:00,COVID - 19 Impact and Recovery Analysis - Global Natural Gas Market 2020 - 2024 | Rising Investments in Upstream Projects to Boost Growth | Technavio,
2020-06-05,https://www.industrialinfo.com/news/abstract.jsp?newsitemID=284984,,2020-06-05 10:15:00,"Shell , Murphy Oil : Your Daily Energy News",
2020-06-08,https://www.reuters.com/article/us-argentina-oil-shell/shell-suspends-operations-in-argentinas-vaca-muerta-area-after-seismic-activity-idUSKBN23E0S3,https://mobile.reuters.com/article/amp/idUSKBN23E0S3,2020-06-08 00:00:00,Shell suspends operations in Argentina Vaca Muerta area after seismic activity,
2020-06-09,https://uk.reuters.com/article/storm-cristobal-oil-idUKL1N2DL0WS,https://uk.mobile.reuters.com/article/amp/idUKL1N2DL0WS,2020-06-09 12:30:00,"Shell to resume drilling , redeploy workers in Gulf of Mexico as storm passes",
2020-06-10,https://business.financialpost.com/pmn/business-pmn/shell-looks-to-brazil-solar-power-sales-from-farms-that-are-due-online-in-2023,https://business.financialpost.com/pmn/business-pmn/shell-looks-to-brazil-solar-power-sales-from-farms-that-are-due-online-in-2023/amp,2020-06-10 00:30:00,Shell looks to Brazil solar power sales from farms that are due online in 2023,
